playerID,gameID,type,totalIncome,adminTaskIncome,lossFAs,lossChecks,lossTADelays,lossMisses,monitoringLossTotal,numberOfUsefulChecks,numberOfUseLessChecks,numberOfChecksTotal,numberOfCheckIgnores,numberOfAttendedTAAlerts,numberOfAttendedFAAlerts,numberOfAttendedTAsTotal,numberOfAttendedTAsInCheck,numberOfAttendedMisses,numberOfClosedHighAlerts,numberOfClosedLowAlerts,numberOfAttendedHRAlerts,numberOfAttendedLRAlerts,numberOfDisplayedHRAlerts,numberOfDisplayedLRAlerts,proportionOfAttendedHRAlerts,proportionOfAttendedLRAlerts
21,exp3-1.txt,TA_low_attended,66.0,100.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,8,1,8,0,0,0,0,5,4,5,4,1.0,1.0
21,exp3-1.txt,card_correct,70.0,104.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,8,1,8,0,0,0,0,5,4,5,4,1.0,1.0
21,exp3-1.txt,card_correct,74.0,108.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,8,1,8,0,0,0,0,5,4,5,4,1.0,1.0
21,exp3-1.txt,TA_high_displayed,74.0,108.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,8,1,8,0,0,0,0,5,4,6,4,0.8333333333333334,1.0
21,exp3-1.txt,card_correct,78.0,112.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,8,1,8,0,0,0,0,5,4,6,4,0.8333333333333334,1.0
21,exp3-1.txt,TA_high_attended,78.0,112.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,ok_displayed,78.0,112.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,ok_closed,78.0,112.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_correct,82.0,116.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_wrong,78.0,112.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_correct,82.0,116.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_correct,86.0,120.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,ok_displayed,86.0,120.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,ok_closed,86.0,120.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_wrong,82.0,116.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_correct,86.0,120.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_wrong,82.0,116.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_correct,86.0,120.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,card_correct,90.0,124.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,6,4,1.0,1.0
21,exp3-1.txt,TA_high_displayed,90.0,124.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,9,1,9,0,0,0,0,6,4,7,4,0.8571428571428571,1.0
21,exp3-1.txt,TA_high_attended,90.0,124.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,4,1.0,1.0
21,exp3-1.txt,card_correct,94.0,128.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,4,1.0,1.0
21,exp3-1.txt,card_wrong,90.0,124.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,4,1.0,1.0
21,exp3-1.txt,card_correct,94.0,128.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,4,1.0,1.0
21,exp3-1.txt,ok_displayed,94.0,128.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,4,1.0,1.0
21,exp3-1.txt,ok_closed,94.0,128.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,4,1.0,1.0
21,exp3-1.txt,card_correct,98.0,132.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,4,1.0,1.0
21,exp3-1.txt,FA_low_displayed,98.0,132.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,10,1,10,0,0,0,0,7,4,7,5,1.0,0.8
21,exp3-1.txt,FA_low_attended,82.0,132.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,10,2,10,0,0,0,0,7,5,7,5,1.0,1.0
21,exp3-1.txt,card_correct,86.0,136.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,10,2,10,0,0,0,0,7,5,7,5,1.0,1.0
21,exp3-1.txt,TA_low_displayed,86.0,136.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,10,2,10,0,0,0,0,7,5,7,6,1.0,0.8333333333333334
21,exp3-1.txt,card_wrong,82.0,132.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,10,2,10,0,0,0,0,7,5,7,6,1.0,0.8333333333333334
21,exp3-1.txt,TA_low_attended,82.0,132.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,11,2,11,0,0,0,0,7,6,7,6,1.0,1.0
21,exp3-1.txt,card_correct,86.0,136.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,11,2,11,0,0,0,0,7,6,7,6,1.0,1.0
21,exp3-1.txt,card_correct,90.0,140.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,11,2,11,0,0,0,0,7,6,7,6,1.0,1.0
21,exp3-1.txt,TA_low_displayed,90.0,140.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,11,2,11,0,0,0,0,7,6,7,7,1.0,0.8571428571428571
21,exp3-1.txt,card_wrong,86.0,136.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,11,2,11,0,0,0,0,7,6,7,7,1.0,0.8571428571428571
21,exp3-1.txt,TA_low_attended,86.0,136.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
21,exp3-1.txt,card_correct,90.0,140.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
21,exp3-1.txt,card_correct,94.0,144.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
21,exp3-1.txt,card_correct,98.0,148.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
21,exp3-1.txt,ok_displayed,98.0,148.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
21,exp3-1.txt,card_wrong,94.0,144.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
21,exp3-1.txt,ok_closed,94.0,144.0,-40.0,-10.0,0.0,0.0,-50.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
21,exp3-1.txt,finished,-50.0,144.0,-40.0,-10.0,0.0,-144.0,-194.0,0,1,1,0,12,2,12,0,0,0,0,7,7,7,7,1.0,1.0
16,exp3-4.txt,start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
16,exp3-4.txt,card_correct,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
16,exp3-4.txt,card_correct,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
16,exp3-4.txt,card_correct,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
16,exp3-4.txt,TA_low_displayed,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,0.0
16,exp3-4.txt,useful_check,2.0,12.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,0.0
16,exp3-4.txt,check_attended,2.0,12.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.0,0.0
16,exp3-4.txt,card_correct,6.0,16.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.0,0.0
16,exp3-4.txt,card_correct,10.0,20.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.0,0.0
16,exp3-4.txt,TA_low_displayed,10.0,20.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,-1.0,0.0
16,exp3-4.txt,TA_low_attended,10.0,20.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,1,0,2,1,0,0,0,0,1,0,2,-1.0,0.5
16,exp3-4.txt,ok_displayed,10.0,20.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,1,0,2,1,0,0,0,0,1,0,2,-1.0,0.5
16,exp3-4.txt,ok_closed,10.0,20.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,1,0,2,1,0,0,0,0,1,0,2,-1.0,0.5
16,exp3-4.txt,card_correct,14.0,24.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,1,0,2,1,0,0,0,0,1,0,2,-1.0,0.5
16,exp3-4.txt,card_correct,18.0,28.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,1,0,2,1,0,0,0,0,1,0,2,-1.0,0.5
16,exp3-4.txt,TA_low_displayed,18.0,28.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,1,0,2,1,0,0,0,0,1,0,3,-1.0,0.3333333333333333
16,exp3-4.txt,TA_low_attended,18.0,28.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,card_correct,22.0,32.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,ok_displayed,22.0,32.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,ok_closed,22.0,32.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,card_correct,26.0,36.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,card_correct,30.0,40.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,card_correct,34.0,44.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,card_correct,38.0,48.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,0,3,-1.0,0.6666666666666666
16,exp3-4.txt,TA_high_displayed,38.0,48.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,2,0,3,1,0,0,0,0,2,1,3,0.0,0.6666666666666666
16,exp3-4.txt,TA_high_attended,38.0,48.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,3,0,4,1,0,0,0,1,2,1,3,1.0,0.6666666666666666
16,exp3-4.txt,card_correct,42.0,52.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,3,0,4,1,0,0,0,1,2,1,3,1.0,0.6666666666666666
16,exp3-4.txt,card_correct,46.0,56.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,3,0,4,1,0,0,0,1,2,1,3,1.0,0.6666666666666666
16,exp3-4.txt,TA_high_displayed,46.0,56.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,3,0,4,1,0,0,0,1,2,2,3,0.5,0.6666666666666666
16,exp3-4.txt,card_correct,50.0,60.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,3,0,4,1,0,0,0,1,2,2,3,0.5,0.6666666666666666
16,exp3-4.txt,TA_high_attended,50.0,60.0,0.0,-10.0,0.0,0.0,-10.0,1,0,1,0,4,0,5,1,0,0,0,2,2,2,3,1.0,0.6666666666666666
16,exp3-4.txt,useless_check,40.0,60.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,4,0,5,1,0,0,0,2,2,2,3,1.0,0.6666666666666666
16,exp3-4.txt,check_closed,40.0,60.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,4,0,5,1,0,0,0,2,2,2,3,1.0,0.6666666666666666
16,exp3-4.txt,card_correct,44.0,64.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,4,0,5,1,0,0,0,2,2,2,3,1.0,0.6666666666666666
16,exp3-4.txt,card_missed,43.0,63.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,4,0,5,1,0,0,0,2,2,2,3,1.0,0.6666666666666666
16,exp3-4.txt,card_wrong,39.0,59.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,4,0,5,1,0,0,0,2,2,2,3,1.0,0.6666666666666666
16,exp3-4.txt,TA_high_displayed,39.0,59.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,4,0,5,1,0,0,0,2,2,3,3,0.6666666666666666,0.6666666666666666
16,exp3-4.txt,TA_high_attended,39.0,59.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,5,0,6,1,0,0,0,3,2,3,3,1.0,0.6666666666666666
16,exp3-4.txt,card_correct,43.0,63.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,5,0,6,1,0,0,0,3,2,3,3,1.0,0.6666666666666666
16,exp3-4.txt,card_wrong,39.0,59.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,5,0,6,1,0,0,0,3,2,3,3,1.0,0.6666666666666666
16,exp3-4.txt,card_correct,43.0,63.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,5,0,6,1,0,0,0,3,2,3,3,1.0,0.6666666666666666
16,exp3-4.txt,TA_low_displayed,43.0,63.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,5,0,6,1,0,0,0,3,2,3,4,1.0,0.5
16,exp3-4.txt,TA_low_attended,43.0,63.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,6,0,7,1,0,0,0,3,3,3,4,1.0,0.75
16,exp3-4.txt,card_correct,47.0,67.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,6,0,7,1,0,0,0,3,3,3,4,1.0,0.75
16,exp3-4.txt,card_correct,51.0,71.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,6,0,7,1,0,0,0,3,3,3,4,1.0,0.75
16,exp3-4.txt,card_correct,55.0,75.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,6,0,7,1,0,0,0,3,3,3,4,1.0,0.75
16,exp3-4.txt,FA_low_displayed,55.0,75.0,0.0,-20.0,0.0,0.0,-20.0,1,1,2,0,6,0,7,1,0,0,0,3,3,3,5,1.0,0.6
16,exp3-4.txt,FA_low_attended,39.0,75.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,6,1,7,1,0,0,0,3,4,3,5,1.0,0.8
16,exp3-4.txt,card_correct,43.0,79.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,6,1,7,1,0,0,0,3,4,3,5,1.0,0.8
16,exp3-4.txt,card_correct,47.0,83.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,6,1,7,1,0,0,0,3,4,3,5,1.0,0.8
16,exp3-4.txt,card_correct,51.0,87.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,6,1,7,1,0,0,0,3,4,3,5,1.0,0.8
16,exp3-4.txt,TA_high_displayed,51.0,87.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,6,1,7,1,0,0,0,3,4,4,5,0.75,0.8
16,exp3-4.txt,card_correct,55.0,91.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,6,1,7,1,0,0,0,3,4,4,5,0.75,0.8
16,exp3-4.txt,TA_high_attended,55.0,91.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,7,1,8,1,0,0,0,4,4,4,5,1.0,0.8
16,exp3-4.txt,card_correct,59.0,95.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,7,1,8,1,0,0,0,4,4,4,5,1.0,0.8
16,exp3-4.txt,card_correct,63.0,99.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,7,1,8,1,0,0,0,4,4,4,5,1.0,0.8
16,exp3-4.txt,card_wrong,59.0,95.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,7,1,8,1,0,0,0,4,4,4,5,1.0,0.8
16,exp3-4.txt,TA_low_displayed,59.0,95.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,7,1,8,1,0,0,0,4,4,4,6,1.0,0.6666666666666666
16,exp3-4.txt,TA_low_attended,59.0,95.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,8,1,9,1,0,0,0,4,5,4,6,1.0,0.8333333333333334
16,exp3-4.txt,card_correct,63.0,99.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,8,1,9,1,0,0,0,4,5,4,6,1.0,0.8333333333333334
16,exp3-4.txt,FA_high_displayed,63.0,99.0,-16.0,-20.0,0.0,0.0,-36.0,1,1,2,0,8,1,9,1,0,0,0,4,5,5,6,0.8,0.8333333333333334
16,exp3-4.txt,useless_check,53.0,99.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,8,1,9,1,0,0,0,4,5,5,6,0.8,0.8333333333333334
16,exp3-4.txt,check_closed,53.0,99.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,8,1,9,1,0,0,0,4,5,5,6,0.8,0.8333333333333334
16,exp3-4.txt,card_correct,57.0,103.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,8,1,9,1,0,0,0,4,5,5,6,0.8,0.8333333333333334
16,exp3-4.txt,card_correct,61.0,107.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,8,1,9,1,0,0,0,4,5,5,6,0.8,0.8333333333333334
16,exp3-4.txt,ok_displayed,61.0,107.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,8,1,9,1,0,0,0,4,5,5,6,0.8,0.8333333333333334
16,exp3-4.txt,ok_closed,61.0,107.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,8,1,9,1,0,0,0,4,5,5,6,0.8,0.8333333333333334
16,exp3-4.txt,TA_low_displayed,61.0,107.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,8,1,9,1,0,0,0,4,5,5,7,0.8,0.7142857142857143
16,exp3-4.txt,TA_low_attended,61.0,107.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,9,1,10,1,0,0,0,4,6,5,7,0.8,0.8571428571428571
16,exp3-4.txt,card_correct,65.0,111.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,9,1,10,1,0,0,0,4,6,5,7,0.8,0.8571428571428571
16,exp3-4.txt,card_wrong,61.0,107.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,9,1,10,1,0,0,0,4,6,5,7,0.8,0.8571428571428571
16,exp3-4.txt,card_correct,65.0,111.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,9,1,10,1,0,0,0,4,6,5,7,0.8,0.8571428571428571
16,exp3-4.txt,ok_displayed,65.0,111.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,9,1,10,1,0,0,0,4,6,5,7,0.8,0.8571428571428571
16,exp3-4.txt,TA_high_displayed,65.0,111.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,9,1,10,1,0,0,0,4,6,6,7,0.6666666666666666,0.8571428571428571
16,exp3-4.txt,card_correct,69.0,115.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,9,1,10,1,0,0,0,4,6,6,7,0.6666666666666666,0.8571428571428571
16,exp3-4.txt,TA_high_attended,69.0,115.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,10,1,11,1,0,0,0,5,6,6,7,0.8333333333333334,0.8571428571428571
16,exp3-4.txt,card_correct,73.0,119.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,10,1,11,1,0,0,0,5,6,6,7,0.8333333333333334,0.8571428571428571
16,exp3-4.txt,ok_displayed,73.0,119.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,10,1,11,1,0,0,0,5,6,6,7,0.8333333333333334,0.8571428571428571
16,exp3-4.txt,ok_closed,73.0,119.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,10,1,11,1,0,0,0,5,6,6,7,0.8333333333333334,0.8571428571428571
16,exp3-4.txt,card_wrong,69.0,115.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,10,1,11,1,0,0,0,5,6,6,7,0.8333333333333334,0.8571428571428571
16,exp3-4.txt,TA_low_displayed,69.0,115.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,10,1,11,1,0,0,0,5,6,6,8,0.8333333333333334,0.75
16,exp3-4.txt,TA_low_attended,69.0,115.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,11,1,12,1,0,0,0,5,7,6,8,0.8333333333333334,0.875
16,exp3-4.txt,card_correct,73.0,119.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,11,1,12,1,0,0,0,5,7,6,8,0.8333333333333334,0.875
16,exp3-4.txt,ok_displayed,73.0,119.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,11,1,12,1,0,0,0,5,7,6,8,0.8333333333333334,0.875
16,exp3-4.txt,card_correct,77.0,123.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,11,1,12,1,0,0,0,5,7,6,8,0.8333333333333334,0.875
16,exp3-4.txt,ok_closed,77.0,123.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,11,1,12,1,0,0,0,5,7,6,8,0.8333333333333334,0.875
16,exp3-4.txt,FA_low_displayed,77.0,123.0,-16.0,-30.0,0.0,0.0,-46.0,1,2,3,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,useless_check,67.0,123.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,check_closed,67.0,123.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,card_correct,71.0,127.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,card_correct,75.0,131.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,card_correct,79.0,135.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,card_correct,83.0,139.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,ok_displayed,83.0,139.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,6,9,0.8333333333333334,0.7777777777777778
16,exp3-4.txt,TA_high_displayed,83.0,139.0,-16.0,-40.0,0.0,0.0,-56.0,1,3,4,0,11,1,12,1,0,0,0,5,7,7,9,0.7142857142857143,0.7777777777777778
16,exp3-4.txt,useful_check,73.0,139.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,11,1,12,1,0,0,0,5,7,7,9,0.7142857142857143,0.7777777777777778
16,exp3-4.txt,check_attended,73.0,139.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,11,1,13,2,0,0,0,5,7,7,9,0.7142857142857143,0.7777777777777778
16,exp3-4.txt,card_wrong,69.0,135.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,11,1,13,2,0,0,0,5,7,7,9,0.7142857142857143,0.7777777777777778
16,exp3-4.txt,TA_high_displayed,69.0,135.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,11,1,13,2,0,0,0,5,7,8,9,0.625,0.7777777777777778
16,exp3-4.txt,card_wrong,65.0,131.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,11,1,13,2,0,0,0,5,7,8,9,0.625,0.7777777777777778
16,exp3-4.txt,TA_high_attended,65.0,131.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
16,exp3-4.txt,card_correct,69.0,135.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
16,exp3-4.txt,card_correct,73.0,139.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
16,exp3-4.txt,card_correct,77.0,143.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
16,exp3-4.txt,ok_displayed,77.0,143.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
16,exp3-4.txt,ok_closed,77.0,143.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
16,exp3-4.txt,card_correct,81.0,147.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
16,exp3-4.txt,finished,81.0,147.0,-16.0,-50.0,0.0,0.0,-66.0,2,3,5,0,12,1,14,2,0,0,0,6,7,8,9,0.75,0.7777777777777778
