playerID	StageID	secID	sorted ID	type	totalIncome	adminTaskIncome	lossFAs	lossChecks	lossTADelays	lossMisses	monitoringLossTotal	numberOfUsefulChecks	numberOfUseLessChecks	numberOfChecksTotal	numberOfCheckIgnores	numberOfAttendedTAAlerts	numberOfAttendedFAAlerts	numberOfAttendedTAsTotal	numberOfAttendedTAsInCheck	numberOfAttendedMisses	numberOfClosedHighAlerts	numberOfClosedLowAlerts	numberOfAttendedHRAlerts	numberOfAttendedLRAlerts	numberOfDisplayedHRAlerts	numberOfDisplayedLRAlerts	proportionOfAttendedHRAlerts	proportionOfAttendedLRAlerts	denote
1	1	4	1	card_correct	108	108	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	card_correct	112	112	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	TA_high_displayed	112	112	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	6	2	0	1	missingdemo
1	1	4	1	high_alert_closed	112	112	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	2	6	2	0	1	missingdemo
1	1	4	1	card_correct	116	116	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	2	6	2	0	1	missingdemo
1	1	4	1	card_correct	120	120	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	2	6	2	0	1	missingdemo
1	1	4	1	ok_displayed	120	120	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	2	6	2	0	1	missingdemo
1	1	4	1	ok_closed	120	120	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	2	6	2	0	1	missingdemo
1	1	4	1	TA_low_displayed	120	120	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	2	6	3	0	0.666666667	missingdemo
1	1	4	1	card_correct	124	124	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	2	6	3	0	0.666666667	missingdemo
1	1	4	1	TA_low_attended	124	124	0	0	0	0	0	0	0	0	0	3	0	3	0	0	6	0	0	3	6	3	0	1	missingdemo
1	1	4	1	card_correct	128	128	0	0	0	0	0	0	0	0	0	3	0	3	0	0	6	0	0	3	6	3	0	1	missingdemo
1	1	4	1	card_correct	132	132	0	0	0	0	0	0	0	0	0	3	0	3	0	0	6	0	0	3	6	3	0	1	missingdemo
1	1	4	1	ok_displayed	132	132	0	0	0	0	0	0	0	0	0	3	0	3	0	0	6	0	0	3	6	3	0	1	missingdemo
1	1	4	1	ok_closed	132	132	0	0	0	0	0	0	0	0	0	3	0	3	0	0	6	0	0	3	6	3	0	1	missingdemo
1	1	4	1	TA_high_displayed	132	132	0	0	0	0	0	0	0	0	0	3	0	3	0	0	6	0	0	3	7	3	0	1	missingdemo
1	1	4	1	card_correct	136	136	0	0	0	0	0	0	0	0	0	3	0	3	0	0	6	0	0	3	7	3	0	1	missingdemo
1	1	4	1	high_alert_closed	136	136	0	0	0	0	0	0	0	0	0	3	0	3	0	0	7	0	0	3	7	3	0	1	missingdemo
1	1	4	1	card_correct	140	140	0	0	0	0	0	0	0	0	0	3	0	3	0	0	7	0	0	3	7	3	0	1	missingdemo
1	1	4	1	card_correct	144	144	0	0	0	0	0	0	0	0	0	3	0	3	0	0	7	0	0	3	7	3	0	1	missingdemo
1	1	4	1	FA_high_displayed	144	144	0	0	0	0	0	0	0	0	0	3	0	3	0	0	7	0	0	3	8	3	0	1	missingdemo
1	1	4	1	card_correct	148	148	0	0	0	0	0	0	0	0	0	3	0	3	0	0	7	0	0	3	8	3	0	1	missingdemo
1	1	4	1	high_alert_closed	148	148	0	0	0	0	0	0	0	0	0	3	0	3	0	0	8	0	0	3	8	3	0	1	missingdemo
1	1	4	1	card_correct	152	152	0	0	0	0	0	0	0	0	0	3	0	3	0	0	8	0	0	3	8	3	0	1	missingdemo
1	1	4	1	card_correct	156	156	0	0	0	0	0	0	0	0	0	3	0	3	0	0	8	0	0	3	8	3	0	1	missingdemo
1	1	4	1	card_correct	160	160	0	0	0	0	0	0	0	0	0	3	0	3	0	0	8	0	0	3	8	3	0	1	missingdemo
1	1	4	1	FA_low_displayed	160	160	0	0	0	0	0	0	0	0	0	3	0	3	0	0	8	0	0	3	8	4	0	0.75	missingdemo
1	1	4	1	FA_low_attended	144	160	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	8	0	0	4	8	4	0	1	missingdemo
1	1	4	1	ok_displayed	144	160	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	8	0	0	4	8	4	0	1	missingdemo
