playerID	StageID	secID	sorted ID	type	totalIncome	adminTaskIncome	lossFAs	lossChecks	lossTADelays	lossMisses	monitoringLossTotal	numberOfUsefulChecks	numberOfUseLessChecks	numberOfChecksTotal	numberOfCheckIgnores	numberOfAttendedTAAlerts	numberOfAttendedFAAlerts	numberOfAttendedTAsTotal	numberOfAttendedTAsInCheck	numberOfAttendedMisses	numberOfClosedHighAlerts	numberOfClosedLowAlerts	numberOfAttendedHRAlerts	numberOfAttendedLRAlerts	numberOfDisplayedHRAlerts	numberOfDisplayedLRAlerts	proportionOfAttendedHRAlerts	proportionOfAttendedLRAlerts	denote
43	2	2	6	card_correct	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-1	0	
43	2	2	6	TA_high_displayed	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	
43	2	2	6	card_correct	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	
43	2	2	6	high_alert_closed	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	
43	2	2	6	card_correct	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	
43	2	2	6	card_correct	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	
43	2	2	6	card_correct	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	
43	2	2	6	FA_low_displayed	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	
43	2	2	6	FA_low_attended	20	36	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0	0.5	
43	2	2	6	card_correct	24	40	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0	0.5	
43	2	2	6	card_wrong	20	36	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0	0.5	
43	2	2	6	card_correct	24	40	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0	0.5	
43	2	2	6	TA_low_displayed	24	40	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	1	0	1	1	3	0	0.333333333	
43	2	2	6	low_alert_closed	24	40	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	0	0.333333333	
43	2	2	6	card_correct	28	44	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	0	0.333333333	
43	2	2	6	card_correct	32	48	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	0	0.333333333	
43	2	2	6	card_correct	36	52	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	0	0.333333333	
43	2	2	6	card_wrong	32	48	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	0	0.333333333	
43	2	2	6	card_correct	36	52	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	0	0.333333333	
43	2	2	6	card_correct	40	56	-16	0	0	0	-16	0	0	0	0	0	1	0	0	0	1	2	0	1	1	3	0	0.333333333	
